buildingtype,primarypropertytype,zipcode,councildistrictcode,neighborhood,latitude,longitude,largestpropertyusetype,energystarscore,siteeuikbtu_sf,siteenergyusekbtu,defaultdata,compliancestatus,totalghgemissions,flag_seattle_outlier,numberofbuildings_log,largestpropertyusetypegfa_log,naturalgaskbtu_log,electricitykbtu_log,propertygfatotal_log,thirdlargestpropertyusetypegfa_log,numberoffloors_log,secondlargestpropertyusetypegfa_log,construction_era,energystar_missing,uses_steam,has_parking,building_age,gfa_per_floor,elec_ratio,steam_ratio,primary_usage_dominance,is_multipurpose,is_high_performer,is_low_performer,age_x_size,multipurpose_x_size
NonResidential,Other,98134,2,GREATER DUWAMISH,47.58444,-122.33282,Manufacturing/Industrial Plant,72.0,15.69999981,2244317.0,False,Compliant,15.65,0,1.0986122886681096,11.869914359621278,0.0,14.623912246814582,11.740220387406914,0.0,1.0986122886681096,0.0,Historic,1,0,0,75,62759.5,1.0,0.0,1.0,0,0,0,9.413925,0.0
NonResidential,Large Office,98134,2,GREATER DUWAMISH,47.58361,-122.33369,Office,80.0,41.70000076,4374646.0,False,Compliant,30.5,0,0.6931471805599453,11.560476766828451,0.0,15.2913361602144,11.767575435251748,0.0,1.6094379124341003,0.0,Historic,0,0,1,116,32250.0,0.9999997714100752,0.0,0.812937984496124,1,1,0,14.964,1.29
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.58781,-122.33264,Non-Refrigerated Warehouse,69.0,10.89999962,861972.875,False,Compliant,16.48,0,0.6931471805599453,11.274858613060642,12.332031060406912,13.361581832364507,11.274858613060642,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,62,78814.0,0.7368294506947217,0.0,1.0,0,0,0,4.886468,0.0
NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.59486,-122.33368,Office,73.0,30.39999962,1776411.75,False,Compliant,41.18,0,0.6931471805599453,10.593404521575788,13.34396654293329,13.957336455873596,10.984801076625908,8.853808274977197,1.6094379124341003,9.358846580275406,Historic,1,0,0,112,14742.5,0.6487093997210951,0.0,0.6761064948278785,1,0,0,6.60464,0.5897
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.59403,-122.33367,Distribution Center,15.0,43.70000076,2688675.75,False,Compliant,18.74,0,0.6931471805599453,10.840384510303231,0.0,14.804559437102585,11.233224789593368,8.699681400989514,1.9459101490553132,9.259225769705994,Historic,0,0,1,106,12600.0,0.999999721052269,0.0,0.6751322751322751,1,0,1,8.0136,0.756
NonResidential,Distribution Center,98134,2,GREATER DUWAMISH,47.59363,-122.33371,Distribution Center,55.5,18.79999924,1056782.125,False,Compliant,7.37,0,0.6931471805599453,10.59375559234523,0.0,13.870739945762608,10.93793458372845,8.322880021769905,1.6094379124341003,9.134646527606982,Historic,1,0,0,109,14067.5,0.9999998817163944,0.0,0.7087968722232095,1,0,0,6.13343,0.5627
NonResidential,Small- and Mid-Sized Office,98104,2,DOWNTOWN,47.59701,-122.33378,Office,31.0,104.5999985,5608600.5,False,Compliant,138.35,0,0.6931471805599453,10.67181177644663,14.581471766750598,15.056068200729845,11.110101865005516,0.0,1.6094379124341003,9.2605580881368,Historic,0,0,0,112,16710.5,0.6164710786585709,0.0,0.6451332994225187,1,0,1,7.486304,0.66842
NonResidential,Small- and Mid-Sized Office,98104,2,DOWNTOWN,47.59639,-122.33368,Office,81.0,44.09999847,2891605.0,False,Compliant,20.18,0,0.6931471805599453,11.089942816764351,5.932245187448011,14.877192575080601,11.229089320779604,0.0,1.9459101490553132,9.298259670014065,Historic,0,0,1,107,12548.0,0.9998699684085482,0.0,0.870098820529168,0,1,0,8.055816,0.0
NonResidential,Large Office,98104,2,DOWNTOWN,47.59806,-122.33475,Office,81.0,52.70000076,9722890.0,False,Compliant,67.78,0,0.6931471805599453,12.122239847864273,0.0,16.089993457347152,12.124444932398877,0.0,2.0794415416798357,6.008813185442595,Historic,0,0,0,112,26331.714285714286,0.9999998971499214,0.0,0.9977973329282451,0,1,0,20.644064,0.0
NonResidential,Large Office,98104,2,DOWNTOWN,47.59767,-122.33467,Office,43.0,89.40000153,25567108.0,False,Compliant,182.14,0,0.6931471805599453,12.520200670621694,11.344802627576087,17.05350575715665,12.57020868613386,0.0,2.0794415416798357,9.401208634738603,Modern,0,0,0,7,41121.857142857145,0.9966939553742253,0.0,0.9512216304850045,0,0,1,2.014971,0.0
NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.59202,-122.33486,Office,53.0,94.69999695,5968153.5,False,Compliant,180.76,0,0.6931471805599453,11.050905878263567,14.9194473131357,14.898040889052202,11.07462203286291,0.0,1.0986122886681096,0.0,Historic,0,0,0,102,32256.0,0.49464863797487785,0.0,0.9765625,0,0,0,6.580224,0.0
NonResidential,Mixed Use Property,98134,2,GREATER DUWAMISH,47.58924,-122.33566,Parking,65.5,366.3999939,63835192.0,False,Compliant,445.62,0,0.6931471805599453,11.624243201102182,9.476849879195163,17.85890372530201,12.563750586299374,10.80511124736688,1.9459101490553132,11.59678855797722,Modern,1,0,1,7,47666.666666666664,0.9997954733182286,0.0,0.39081818181818184,1,0,0,2.002,2.86
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.58365,-122.33467,Non-Refrigerated Warehouse,26.0,27.29999924,3929371.0,False,Compliant,98.43,0,0.6931471805599453,11.877922682522595,14.24699877527334,14.68673111791012,11.877922682522595,0.0,2.0794415416798357,0.0,Historic,0,0,0,90,20578.571428571428,0.6081953065770578,0.0,1.0,0,0,1,12.9645,0.0
NonResidential,Small- and Mid-Sized Office,98104,2,GREATER DUWAMISH,47.58252,-122.33465,Office,16.0,83.59999847,5049446.5,False,Compliant,47.25,0,0.6931471805599453,11.008496008709475,12.472402115093983,15.381710016924824,11.011934653834277,0.0,1.3862943611198906,0.0,Historic,0,0,0,86,20197.333333333332,0.9483047300332819,0.0,0.9965672035912332,0,0,1,5.210912,0.0
NonResidential,Large Office,98134,2,GREATER DUWAMISH,47.58181,-122.33534,Office,79.0,49.29999924,74130576.0,False,Compliant,810.7,0,0.0,13.707717729119423,15.667113324246209,17.85890372530201,13.910993474180197,10.908707421026582,1.9459101490553132,12.547166329650372,Historic,0,0,0,104,230159.83333333334,0.9140701402347123,0.0,0.7246630783390383,1,0,0,143.619736,13.80959
NonResidential,Retail Store,98134,2,GREATER DUWAMISH,47.57842,-122.33558,Retail Store,57.0,67.0,7221482.5,False,Compliant,100.42,0,0.6931471805599453,11.5871512873222,13.897449006047465,15.629698941338225,11.589247413040994,0.0,0.6931471805599453,0.0,Early_Code,0,0,0,23,107930.0,0.8496999058018904,0.0,0.9979060502177337,0,0,0,2.48239,0.0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.57096,-122.3355,Non-Refrigerated Warehouse,83.0,16.29999924,1618110.375,False,Compliant,49.25,0,0.6931471805599453,11.503733346601313,13.62073942580577,13.586209337056106,11.503733346601313,0.0,0.6931471805599453,0.0,Historic,0,0,0,90,99084.0,0.49136821089846855,0.0,1.0,0,1,0,8.91756,0.0
NonResidential,Distribution Center,98106,1,Delridge,47.56676,-122.35247,Distribution Center,28.0,35.5,2581741.75,False,Compliant,42.74,0,0.6931471805599453,11.19437172885136,13.192463901883812,14.531121527668509,11.19437172885136,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,63,72719.0,0.792269404947261,0.0,1.0,0,0,1,4.581297,0.0
NonResidential,Small- and Mid-Sized Office,98134,3,EAST,47.59534849,-122.327269,Office,91.0,36.20000076,2773647.5,False,Compliant,33.41,0,0.0,11.246678673238513,12.628398148313286,14.719140681499093,11.246678673238513,0.0,1.6094379124341003,0.0,Historic,0,0,0,86,19156.0,0.8900002613886588,0.0,1.0,0,1,0,6.589664,0.0
NonResidential,Small- and Mid-Sized Office,98105,4,NORTHEAST,47.66158,-122.31625,Office,2.0,150.3000031,8570571.0,False,Compliant,59.75,0,0.6931471805599453,10.883353842047292,0.0,15.963844916125726,11.426353991208984,8.22282213081366,1.9459101490553132,10.454552601161618,Modern,0,0,1,15,15284.333333333334,0.9999998833216597,0.0,0.580997971779382,1,0,1,1.37559,0.91706
NonResidential,Medical Office,98109,7,LAKE UNION,47.62395,-122.33392,Medical Office,6.0,203.1999969,19248732.0,False,Compliant,477.85,0,0.6931471805599453,11.397873696006858,15.82351087624534,16.28363763142949,11.7682961001544,8.633374945705647,1.791759469228055,10.536167911328556,Modern,0,0,1,8,25818.6,0.6130442254585913,0.0,0.690440225263957,1,0,1,1.032744,1.29093
NonResidential,Large Office,98106,1,DELRIDGE,47.56787,-122.36419,Office,41.0,70.40000153,8381834.5,False,Compliant,58.43,0,0.6931471805599453,11.687584405428838,0.0,15.941577302928406,11.835784026020109,0.0,1.791759469228055,9.69412362463029,Early_Code,0,0,1,25,27621.2,0.9999998210415632,0.0,0.8622579757577513,0,0,1,3.45265,0.0
NonResidential,Retail Store,98108,2,GREATER DUWAMISH,47.56664,-122.32346,Retail Store,66.0,42.59999847,2409429.0,False,Compliant,67.29,0,0.6931471805599453,10.943357821180475,13.905666568739603,14.089412620695109,10.943287118573286,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,43,56572.0,0.5458077411702109,0.0,1.0,0,0,0,2.432596,0.0
NonResidential,Medical Office,98104,3,EAST,47.60979,-122.32298,Medical Office,53.0,102.6999969,20560622.0,False,Compliant,692.12,0,0.6931471805599453,12.206997217981309,0.0,16.36064630037696,12.328215054186225,0.0,0.6931471805599453,0.0,Modern,0,1,0,12,225982.0,0.6198721517277055,0.38012775099897267,0.8858404651697923,0,0,0,2.711784,0.0
NonResidential,Mixed Use Property,98121,7,DOWNTOWN,47.61783,-122.33729,Parking,31.0,76.30000305,39403320.0,False,Compliant,734.72,0,0.0,12.861510170713785,16.11514259497738,17.1976203925994,13.154652429701397,10.908707421026582,0.6931471805599453,12.577455727980961,Modern,0,0,0,10,516407.0,0.7469625148337754,0.0,0.7459155278685223,1,0,1,5.16407,5.16407
NonResidential,Large Office,98104,2,DOWNTOWN,47.59794,-122.32767,Office,86.0,82.40000153,25747022.0,False,Compliant,185.39,0,0.6931471805599453,12.62252055461108,11.758659909614243,17.058851262176525,12.652401347293337,8.40357646462927,2.4849066497880004,8.463581421967588,Early_Code,1,0,0,16,28410.18181818182,0.995034066464075,0.0,0.9705611304525906,0,1,0,5.000192,0.0
NonResidential,Large Office,98101,7,DOWNTOWN,47.6074,-122.33777,Office,97.0,45.29999924,56498868.0,False,Compliant,481.06,0,0.6931471805599453,13.707717729119423,12.870133387267407,17.825094390407347,13.910993474180197,10.908707421026582,3.6250520835977693,12.577455727980961,Modern,0,1,0,11,37926.52380952381,0.975664220387566,0.017458813289852108,0.5743134908727024,1,1,0,17.522054,15.92914
NonResidential,Small- and Mid-Sized Office,98101,7,DOWNTOWN,47.61077,-122.3361,Office,73.0,33.70000076,2478025.25,False,Compliant,17.28,0,0.6931471805599453,10.856727188188485,0.0,14.722972833448708,11.489871758639005,9.18132342290569,1.9459101490553132,9.392661928770137,Historic,1,0,0,90,16286.666666666666,0.9999998991132153,0.0,0.5309148587801883,1,0,0,8.7948,0.9772
NonResidential,Medical Office,98104,3,EAST,47.61002,-122.32222,Medical Office,46.0,87.40000153,17254810.0,False,Compliant,190.1,0,0.6931471805599453,12.19303299764737,0.0,16.604258944175434,12.953954193190171,0.0,2.3978952727983707,0.0,Early_Code,0,1,1,31,42250.3,0.9423838338411145,0.05761606836006888,0.4672345521806946,1,0,1,13.097593,4.22503
NonResidential,Medical Office,98122,3,CENTRAL,47.60649,-122.31121,Medical Office,68.0,50.90000153,5792926.0,False,Compliant,40.38,0,0.6931471805599453,11.641670420860791,0.0,15.572148075959541,11.456365695436427,0.0,2.0794415416798357,0.0,Early_Code,0,0,0,29,13500.0,0.9999998273756647,0.0,1.0,0,0,0,2.7405,0.0
NonResidential,Retail Store,98106,1,DELRIDGE,47.53655,-122.36377,Retail Store,79.0,49.40000153,5417598.0,False,Compliant,94.74,0,0.0,11.606042332131036,14.026336963727845,15.246515821988286,11.458617103516884,0.0,0.6931471805599453,0.0,Modern,0,0,0,11,94713.0,0.772095124075282,0.0,1.0,0,0,0,1.041843,0.0
NonResidential,Medical Office,98122,7,EAST,47.60707,-122.3288,Medical Office,58.0,73.30000305,14751117.0,False,Compliant,130.32,0,0.6931471805599453,12.212879426743095,13.297405167545381,16.465611609147736,12.621167901225114,0.0,2.302585092994046,11.365248783518455,Modern,0,0,1,8,33655.77777777778,0.9596200748729741,0.0,0.6647859703798589,1,0,0,2.423216,3.02902
NonResidential,Medical Office,98104,3,EAST,47.60883,-122.32494,Medical Office,50.0,88.30000305,15067340.0,False,Compliant,357.39,0,0.6931471805599453,12.047826925793807,0.0,16.255541783479796,12.675801236956476,0.0,2.995732273553991,11.144351435445813,Mid_Century,0,1,1,43,16837.42105263158,0.7614746863082668,0.23852519754648133,0.5336703020527584,1,0,0,13.756173,3.19911
NonResidential,Large Office,98104,7,DOWNTOWN,47.60353,-122.33558,Office,94.0,56.70000076,8138616.5,False,Compliant,282.46,0,0.6931471805599453,11.651991513093225,14.371664933546633,15.280153423174184,12.233308363149417,0.0,1.9459101490553132,10.262699276126831,Historic,0,1,0,116,34253.5,0.5315396050422083,0.2541791654638107,0.5591594046350494,1,1,0,23.840436,2.05521
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.60197,-122.33437,Office,55.0,54.29999924,3065954.5,False,Compliant,21.37,0,0.6931471805599453,10.736418414365374,0.0,14.935869661202469,10.945547126244623,0.0,1.9459101490553132,9.259225769705994,Historic,0,0,0,116,9450.0,0.9999998369186497,0.0,0.8112874779541446,1,0,0,6.5772,0.567
NonResidential,Small- and Mid-Sized Office,98134,2,GREATER DUWAMISH,47.59554,-122.32471,Office,89.0,37.90000153,2729167.75,False,Compliant,23.48,0,0.6931471805599453,11.184435286790631,11.478095896613343,14.78347947014789,11.184435286790631,0.0,1.6094379124341003,0.0,Historic,0,0,0,91,18000.0,0.9646131132833443,0.0,1.0,0,1,0,6.552,0.0
NonResidential,Large Office,98109,7,MAGNOLIA / QUEEN ANNE,47.63347,-122.34078,Office,93.0,49.5,5101504.5,False,Compliant,35.56,0,0.6931471805599453,11.542493975902508,0.0,15.445046152200907,12.160798044520625,0.0,1.6094379124341003,11.289794413577894,Early_Code,0,0,1,16,47786.5,0.9999999019896973,0.0,0.53885511598464,1,1,0,3.058336,1.91146
NonResidential,Other,98121,1,DELRIDGE,47.56797,-122.36711,Other - Recreation,72.0,180.6000061,9029489.0,False,Compliant,310.19,0,0.6931471805599453,10.819798284210286,15.494237004839393,15.115910100329504,11.138435631161384,0.0,1.3862943611198906,9.352534137679358,Modern,1,0,1,15,22921.0,0.40653042492216335,0.0,0.7271352326105609,1,0,0,1.031445,0.68763
NonResidential,Other,98118,2,SOUTHEAST,47.56961,-122.28881,Strip Mall,72.0,192.8999939,20725996.0,False,Compliant,530.62,0,1.3862943611198906,11.584576134713581,15.940049621059117,16.329729782271258,11.534040955574303,0.0,0.6931471805599453,0.0,Early_Code,1,0,0,22,102133.0,0.5962056540008982,0.0,1.0,0,0,0,2.246926,0.0
NonResidential,Large Office,98101,7,DOWNTOWN,47.61567,-122.33503,Office,86.0,66.59999847,15725581.0,False,Compliant,116.95,0,0.6931471805599453,12.356404614783013,11.9743171173674,16.560660763567483,12.799529316634315,8.170468578330674,2.70805020110221,11.491446433293104,Modern,0,0,0,8,25860.428571428572,0.98991261435746,0.0,0.64202615137303,1,1,0,2.896368,3.62046
NonResidential,Other,98109,7,MAGNOLIA / QUEEN ANNE,47.62476,-122.35521,Lifestyle Center,72.0,160.8000031,13085297.0,False,Compliant,270.17,0,1.3862943611198906,11.306958547026635,15.170964195532488,16.035450509890655,11.306356296558281,0.0,1.0986122886681096,0.0,Early_Code,1,0,0,22,40668.0,0.7035970983310504,0.0,1.0,0,0,0,1.789392,0.0
NonResidential,Large Office,98101,7,DOWNTOWN,47.6115,-122.33278,Office,90.0,43.70000076,16020642.0,False,Compliant,111.69,0,0.6931471805599453,12.811903857262559,0.0,16.589388511288405,13.197348393414053,0.0,3.1780538303479458,11.718491431743642,Modern,0,0,0,15,23431.869565217392,0.9999998751610578,0.0,0.6801476250294564,1,1,0,8.083995,5.38933
NonResidential,Other,98121,7,DOWNTOWN,47.61234,-122.34897,Parking,72.0,66.40000153,5233553.5,False,Compliant,36.49,0,0.6931471805599453,12.191167107893193,0.0,15.470601146366578,12.528094548599388,0.0,1.9459101490553132,11.27534063859196,Early_Code,1,0,1,33,45997.0,0.999999904462618,0.0,0.7139596060612649,1,0,0,9.107406,2.75982
NonResidential,Small- and Mid-Sized Office,98119,7,MAGNOLIA / QUEEN ANNE,47.62497,-122.35965,Office,91.0,44.5,4391348.0,False,Compliant,30.61,0,0.6931471805599453,11.49952609300711,0.0,15.29514702714152,11.49952609300711,0.0,1.791759469228055,0.0,Early_Code,0,0,0,34,19733.6,1.0,0.0,1.0,0,1,0,3.354712,0.0
NonResidential,Large Office,98134,2,GREATER DUWAMISH,47.57639,-122.32072,Office,12.0,67.69999695,8751704.0,False,Compliant,98.54,0,0.6931471805599453,11.291754965907632,13.609047116901262,15.887203279935976,11.976231716768233,10.20129320815876,0.6931471805599453,10.44298809288617,Modern,0,0,1,9,158931.0,0.9070517010173105,0.0,0.5043509447496083,1,0,1,1.430379,1.58931
NonResidential,Large Office,98119,7,MAGNOLIA / QUEEN ANNE,47.65692,-122.37059,Office,1.0,210.1000061,22078064.0,False,Compliant,357.86,0,0.6931471805599453,11.562677071567636,15.301731246249037,16.686682903260355,11.562677071567636,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,38,105100.0,0.7997850717345506,0.0,1.0,0,0,1,3.9938,0.0
NonResidential,Retail Store,98121,7,MAGNOLIA / QUEEN ANNE,47.63284,-122.37712,Retail Store,51.0,52.5,2661488.0,False,Compliant,60.7,0,0.6931471805599453,10.832911662800246,13.725055075026633,14.373968533035846,10.832911662800246,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,38,50660.0,0.6567656889679758,0.0,1.0,0,0,0,1.92508,0.0
NonResidential,Small- and Mid-Sized Office,98119,7,MAGNOLIA / QUEEN ANNE,47.63156,-122.37551,Office,59.0,55.20000076,2203026.5,False,Compliant,55.73,0,0.6931471805599453,10.593630224075774,13.681948307720804,14.099226023823562,11.033759993932106,0.0,1.0986122886681096,0.0,Historic,0,0,0,79,30964.5,0.6028316046130175,0.0,0.6439471007121058,1,0,0,4.892391,0.61929
NonResidential,Large Office,98119,7,MAGNOLIA / QUEEN ANNE,47.62302,-122.36476,Office,1.0,231.3999939,25478086.0,False,Compliant,177.62,0,0.6931471805599453,11.558548714994645,0.0,17.05332918960852,12.014379310489211,8.602453035367061,1.6094379124341003,10.915106645867503,Early_Code,0,0,1,16,41277.75,0.9999998822517515,0.0,0.6339189999454912,1,0,1,2.641776,1.65111
NonResidential,Large Office,98119,7,MAGNOLIA / QUEEN ANNE,47.62235,-122.36378,Office,1.0,311.7000122,27137190.0,False,Non-Compliant,189.18,1,0.6931471805599453,11.317810419377299,0.0,17.116415596096605,11.771837623925895,8.471986598578159,1.6094379124341003,10.657282884047461,Early_Code,0,0,1,16,32387.75,0.9999998894506027,0.0,0.6350626394238562,1,0,1,2.072816,1.29551
NonResidential,Small- and Mid-Sized Office,98121,7,DOWNTOWN,47.61588,-122.34965,Office,65.0,39.0,802312.5,False,Compliant,5.59,0,0.6931471805599453,9.931394505789136,0.0,13.595254085025655,9.931394505789136,0.0,1.3862943611198906,0.0,Historic,0,0,0,91,6855.0,0.9999993768014334,0.0,1.0,0,0,0,1.871415,0.0
NonResidential,Large Office,98119,7,MAGNOLIA / QUEEN ANNE,47.62175,-122.36313,Office,63.0,73.80000305,7857972.5,False,Compliant,54.78,0,0.6931471805599453,11.575430670321625,0.0,15.877039243105838,11.982541519118438,0.0,1.791759469228055,10.824944914361643,Early_Code,0,0,1,16,31987.4,0.9999999363703551,0.0,0.6655683175250254,1,0,0,2.558992,1.59937
NonResidential,Large Office,98119,7,MAGNOLIA / QUEEN ANNE,47.62101,-122.36188,Office,56.0,108.3000031,14856199.0,False,Compliant,103.57,0,0.6931471805599453,11.801497141606843,0.0,16.513927777186137,12.122500801106195,8.229777750081887,1.791759469228055,10.75286895512671,Modern,0,0,1,8,36792.8,0.9999999326880314,0.0,0.7254191037376878,1,0,0,1.471712,1.83964
NonResidential,Large Office,98119,7,MAGNOLIA / QUEEN ANNE,47.61891,-122.35958,Office,95.0,50.09999847,5514308.5,False,Compliant,116.74,0,0.6931471805599453,11.608044717458185,14.344389043785608,15.155049209008853,12.24630726758099,0.0,1.791759469228055,11.275289910002583,Early_Code,0,0,1,30,41642.0,0.692250170624295,0.0,0.5282070986023726,1,1,0,6.2463,2.0821
NonResidential,Large Office,98121,7,DOWNTOWN,47.61813,-122.35833,Office,63.0,65.90000153,12729858.0,False,Compliant,88.74,0,0.6931471805599453,12.093049513537002,0.0,16.359460737163346,12.533529364224432,9.592468614719909,2.0794415416798357,11.38082162433689,Early_Code,0,0,1,30,39640.857142857145,0.9999998428890566,0.0,0.6437261699689354,1,0,0,8.32458,2.77486
NonResidential,Large Office,98121,7,DOWNTOWN,47.614,-122.35375,Office,77.0,52.59999847,10053489.0,False,Compliant,70.09,0,0.6931471805599453,12.053993152646967,0.0,16.123430296400922,12.139564185336143,8.392536586816682,1.3862943611198906,9.167641617443067,Early_Code,0,0,0,23,62376.666666666664,0.9999999005320441,0.0,0.9179874953241063,0,0,0,4.30399,0.0
NonResidential,Large Office,98121,7,DOWNTOWN,47.61287,-122.35022,Office,99.0,123.6999969,17186624.0,False,Compliant,119.81,0,0.6931471805599453,11.745773772432152,0.0,16.65964196481946,12.433387484913194,0.0,1.791759469228055,9.450773591827353,Early_Code,0,0,1,16,50208.8,0.9999999418152163,0.0,0.502772422364207,1,1,0,4.016704,2.51044
